"refnum","stnid","net_id","description"
"7600","94608","sa","mount lawley perth metro aws"
"7601","94609","sa","spearwood jandakot aerodrome aws"
"7602","94611","sa","moora"
"7603","94613","sa","windy harbour"
"7604","94614","sa","swanbourne aws"
"7605","94615","sa","kalamunda"
"7606","94616","sa","bridgetown"
"7607","94617","sa","manjimup"
"7608","94619","sa","dalwallinu"
"7609","94620","sa","dwellingup"
"7610","94621","sa","northam composite"
"7611","94622","sa","wongan hills"
"7612","94623","sa","york"
"7613","94624","sa","wandering shire"
"7614","94625","sa","brookton"
"7615","94626","sa","cunderdin post office"
"7616","94627","sa","narrogin"
"7617","94629","sa","katanning"
"7618","94630","sa","mount barker"
"7619","94632","sa","bencubbin"
"7620","94633","sa","corrigin"
"7621","94634","sa","southern cross"
"7622","94635","sa","lake grace"
"7623","94636","sa","ravensthorpe"
"7624","94638","sa","esperance"
"7625","94638","ua","esperance"
"7626","94639","sa","norseman"
"7627","94642","sa","balladonia"
"7628","94643","sa","balgair"
"7629","94645","sa","eyre madura"
"7630","94647","sa","eucla amo"
"7631","94647","ua","eucla amo"
"7632","94649","sa","cook"
"7633","94651","sa","nullarbor"
"7634","94654","sa","streaky bay"
"7635","94655","sa","tarcoola"
"7636","94656","sa","elliston post office"
"7637","94657","sa","kyancutta"
"7638","94658","sa","coles point aws"
"7639","94660","sa","port lincoln"
"7640","94661","sa","cleve"
"7641","94662","sa","whyalla airport"
"7642","94663","sa","warooka"
"7643","94664","sa","whyalla"
"7644","94665","sa","maitland"
"7645","94666","sa","port augusta"
"7646","94667","sa","kadina p o"
"7647","94668","sa","kimba"
"7648","94669","sa","port pirie"
"7649","94670","sa","snowtown"
"7650","94671","sa","virginia 3"
"7651","94673","sa","hawker"
"7652","94675","sa","adelaide"
"7653","94676","sa","arkaroola"
"7654","94677","sa","goolwa marina"
"7655","94678","sa","williamstown mount crawford aws"
"7656","94679","sa","yongala"
"7657","94680","sa","eudunda"
"7658","94681","sa","nuriootpa"
"7659","94682","sa","loxton"
"7660","94684","sa","yunta"
"7661","94685","sa","cadell"
"7662","94686","sa","kirra"
"7663","94687","sa","renmark"
"7664","94688","sa","lameroo"
"7665","94691","sa","broken hill aws"
"7666","94694","sa","menindee"
"7667","94695","sa","wilcannia"
"7668","94696","sa","balranald"
"7669","94697","sa","ivanhoe post office"
"7670","94698","sa","hay miller street"
"7671","94699","sa","white cliffs"
"7672","94700","sa","hillston airport"
"7673","94701","sa","hay aws"
"7674","94703","sa","bourke post office"
"7675","94705","sa","griffith aws"
"7676","94706","sa","narrandera"
"7677","94707","sa","condoblin"
"7678","94708","sa","nyngan"
"7679","94709","sa","wyalong"
"7680","94710","sa","cobar airport aws"
"7681","94711","sa","cobar"
"7682","94711","ua","cobar"
"7683","94712","sa","young aws"
"7684","94713","sa","forbes camp street"
"7685","94714","sa","cootamundra"
"7686","94715","sa","walgett"
"7687","94716","sa","goulburn"
"7688","94717","sa","parkes macarthur street"
"7689","94718","sa","coonamble"
"7690","94720","sa","cowra airport"
"7691","94721","sa","peak hill"
"7692","94723","sa","wellington"
"7693","94726","sa","orange airport"
"7694","94727","sa","mudgee aws"
"7695","94728","sa","coonabarabran namoi street"
"7696","94729","sa","bathurst airport aws"
"7697","94730","sa","bathurst agricult res station"
"7698","94731","sa","mudgee"
"7699","94732","sa","frogmore"
"7700","94733","sa","singleton water board"
"7701","94734","sa","narrabri west"
"7702","94735","sa","taralga post office"
"7703","94739","sa","jerrys plains"
"7704","94741","sa","lithgow"
"7705","94742","sa","gunnedah"
"7706","94743","sa","mount boyce aws"
"7707","94744","sa","katoomba"
"7708","94747","sa","bowral"
"7709","94748","sa","wollongong"
"7710","94749","sa","bellambi aws"
"7711","94752","sa","badgerys creek airport"
"7712","94754","sa","nullo mountains aws"
"7713","94756","sa","murrurundi"
"7714","94758","sa","scone"
"7715","94761","sa","barraba"
"7716","94763","sa","penrith"
"7717","94764","sa","parramatta north"
"7718","94766","sa","canterbury"
"7719","94768","sa","sydney regional office"
"7720","94769","sa","fort denison aws"
"7721","94770","sa","norah head"
"7722","94771","sa","cessnock"
"7723","94773","sa","armidale"
"7724","94774","sa","newcastle"
"7725","94775","sa","paterson"
"7726","94778","sa","glen innes"
"7727","94784","sa","taree"
"7728","94786","sa","port macquarie airport"
"7729","94787","sa","port macquarie"
"7730","94788","sa","kempsey"
"7731","94790","sa","smoky cape lighthouse sw rocks"
"7732","94803","sa","gosse allandale"
"7733","94804","sa","neptune island"
"7734","94805","sa","cape borda"
"7735","94806","sa","mount barker post office"
"7736","94807","sa","kingscote"
"7737","94809","sa","edithburgh aws"
"7738","94810","sa","strathalbyn post office"
"7739","94811","sa","parawa second valley forest aws"
"7740","94812","sa","robe post office"
"7741","94813","sa","cape jaffa aws"
"7742","94815","sa","victor harbour p o"
"7743","94816","sa","keith post office"
"7744","94818","sa","cape northumberland"
"7745","94819","sa","naracoorte"
"7746","94820","sa","mount burr"
"7747","94822","sa","cape willoughby"
"7748","94824","sa","heywood"
"7749","94825","sa","casterton"
"7750","94826","sa","cape nelson"
"7751","94827","sa","nhill composite"
"7752","94828","sa","portland airport"
"7753","94829","sa","hamilton airport"
"7754","94830","sa","port fairy aws"
"7755","94831","sa","ouyen"
"7756","94832","sa","warrnambool airport"
"7757","94833","sa","stawell"
"7758","94834","sa","ararat"
"7759","94835","sa","lookout hill aws"
"7760","94840","sa","mortlake aws"
"7761","94841","sa","warracknabeal"
"7762","94842","sa","cape otway"
"7763","94843","sa","swan hill"
"7764","94844","sa","kerang"
"7765","94845","sa","elliminyt"
"7766","94846","sa","aireys inlet aws"
"7767","94847","sa","point wilson aws"
"7768","94849","sa","maryborough"
"7769","94850","sa","king island airport"
"7770","94851","sa","king island currie"
"7771","94852","sa","ballarat"
"7772","94853","sa","south channel island"
"7773","94854","sa","avalon aws"
"7774","94855","sa","bendigo airport aws"
"7775","94856","sa","geelong"
"7776","94857","sa","geelong airport aws"
"7777","94858","sa","west channel aws"
"7778","94859","sa","redesdale aws"
"7779","94860","sa","kilmore gap aws"
"7780","94861","sa","echuca"
"7781","94862","sa","yarrawonga"
"7782","94863","sa","sheoaks aws"
"7783","94867","sa","training annex"
"7784","94868","sa","melbourne"
"7785","94869","sa","deniliquin"
"7786","94871","sa","frankston aws"
"7787","94872","sa","dunns hill aws"
"7788","94873","sa","melbourne harbour contro aws"
"7789","94874","sa","mangalore airport"
"7790","94876","sa","finley aws"
"7791","94877","sa","tocumwal airport"
"7792","94878","sa","hunters hill aws"
"7793","94880","sa","noojee slivar"
"7794","94881","sa","rubicon"
"7795","94882","sa","lake eildon"
"7796","94884","sa","benalla"
"7797","94889","sa","wangaratta aerodrome"
"7798","94890","sa","gundagai"
"7799","94891","sa","latrobe valley airport"
"7800","94892","sa","rhyll aws"
"7801","94893","sa","wilsons promontory light"
"7802","94894","sa","mount buller"
"7803","94895","sa","beechworth"
"7804","94898","sa","cerberus aws"
"7805","94899","sa","corryong"
"7806","94901","sa","hume reservoir"
"7807","94903","sa","falls creek aws"
"7808","94904","sa","mount beauty"
"7809","94906","sa","mount hotham aws"
"7810","94911","sa","omeo"
"7811","94912","sa","bairnsdale airport"
"7812","94913","sa","gelantipy aws"
"7813","94914","sa","combienbar aws"
"7814","94915","sa","perisher valley"
"7815","94916","sa","cabramurra"
"7816","94917","sa","orbost"
"7817","94918","sa","tumbarumba"
"7818","94921","sa","cooma airport aws"
"7819","94922","sa","tindbinbilla nature res"
"7820","94927","sa","braidwood"
"7821","94928","sa","bombala"
"7822","94929","sa","bombala aws"
"7823","94931","sa","bega"
"7824","94932","sa","point hicks"
"7825","94933","sa","gabo island"
"7826","94934","sa","green cape aws"
"7827","94935","sa","mallacoota aws"
"7828","94937","sa","moruya heads"
"7829","94938","sa","ulladulla aws"
"7830","94939","sa","montague island lighthou"
"7831","94940","sa","jervis bay"
"7832","94941","sa","batemans bay"
"7833","94949","sa","hogan island aws"
"7834","94950","sa","marrawah"
"7835","94951","sa","erriba"
"7836","94952","sa","smithton"
"7837","94953","sa","strahan"
"7838","94954","sa","cape grim b a p s"
"7839","94955","sa","hellyer mine"
"7840","94956","sa","strahan airport aws"
"7841","94958","sa","burnie"
"7842","94959","sa","adamsons peak aws"
"7843","94961","sa","dover"
"7844","94962","sa","maatsuyker island"
"7845","94963","sa","maydena post office"
"7846","94964","sa","bushy park"
"7847","94965","sa","low head"
"7848","94966","sa","geeveston forestry"
"7849","94967","sa","cape bruny"
"7850","94969","sa","launceston"
"7851","94970","sa","hobart regional office"
"7852","94971","sa","melton mowbray lovely banks"
"7853","94972","sa","scottsdale no 2"
"7854","94973","sa","moogara"
"7855","94974","sa","cape sorell aws"
"7856","94976","sa","lake saint clair national park"
"7857","94977","sa","hartz mountains"
"7858","94978","sa","palmers lookout"
"7859","94979","sa","lake leake"
"7860","94980","sa","flinders island airport"
"7861","94981","sa","swansea"
"7862","94982","sa","st helens"
"7863","94983","sa","eddystone point lighthouse"
"7864","94984","sa","whitemark"
"7865","94985","sa","ross waterloo street"
"7866","94997","sa","heard island the spit"
"7867","95205","sa","derby aerodrome aws"
"7868","95287","sa","norman reef cairns"
"7869","95288","sa","bougainville reef aws"
"7870","95289","sa","green island aws"
"7871","95290","sa","moore reef cairns"
"7872","95291","sa","ingham composite"
"7873","95295","sa","ayr dpi research station"
"7874","95297","sa","hook reef aws"
"7875","95307","sa","karratha aerodrome aws"
"7876","95308","sa","karratha king bay"
"7877","95310","sa","paraburdoo"
"7878","95314","sa","newman"
"7879","95315","sa","mount phillip mount phillip"
"7880","95362","sa","springsure post office"
"7881","95367","sa","mackay airport"
"7882","95400","sa","three rivers"
"7883","95448","sa","leonora leinster aerodrome aws"
"7884","95458","sa","coober pedy aws"
"7885","95481","sa","moomba airport"
"7886","95512","sa","brewarrina hospital"
"7887","95520","sa","collarenbri"
"7888","95527","sa","moree mo"
"7889","95527","ua","moree mo"
"7890","95533","sa","texas post office"
"7891","95541","sa","inverell raglan st"
"7892","95555","sa","warwick"
"7893","95572","sa","nambour"
"7894","95573","sa","inglewood forestry"
"7895","95574","sa","tewantin"
"7896","95581","sa","longan city"
"7897","95590","sa","redcliffe ses"
"7898","95591","sa","ipswich composite"
"7899","95600","sa","jurien"
"7900","95604","sa","gosnells city"
"7901","95605","sa","fremantle east fremantle"
"7902","95606","sa","lancelin"
"7903","95607","sa","ludlow"
"7904","95608","sa","kwinana medina research centre"
"7905","95610","sa","kalamunda bicley"
"7906","95611","sa","mettler"
"7907","95613","sa","pemberton"
"7908","95614","sa","karnet"
"7909","95618","sa","wagin"
"7910","95619","sa","ongerup nalyerlup"
"7911","95624","sa","merredin"
"7912","95626","sa","narembeen"
"7913","95627","sa","hyden"
"7914","95628","sa","ongerup"
"7915","95636","sa","jerramungup jacup aws"
"7916","95638","sa","esperance aerodrome aws"
"7917","95645","sa","melaleuca"
"7918","95646","sa","forrest aws"
"7919","95655","sa","nonning"
"7920","95659","sa","roxby downs"
"7921","95660","sa","andamooka"
"7922","95661","sa","port lincoln aerodrome aws"
"7923","95664","sa","whyalla airport aws"
"7924","95666","sa","port augusta aws"
"7925","95667","sa","clare high school"
"7926","95678","sa","mount lofty aws"
"7927","95687","sa","renmark aerodrome"
"7928","95703","sa","bourke airport"
"7929","95704","sa","griffith airport"
"7930","95706","sa","narrandera airport"
"7931","95707","sa","lake cargelligo airport"
"7932","95708","sa","condobolin airport aws"
"7933","95715","sa","walgett airport"
"7934","95716","sa","goulburn airport aws"
"7935","95719","sa","dubbo airport aws"
"7936","95723","sa","yass"
"7937","95727","sa","dunedoo"
"7938","95735","sa","oberon"
"7939","95746","sa","quirindi"
"7940","95750","sa","liverpool"
"7941","95753","sa","richmond amo aws"
"7942","95758","sa","scone airport aws"
"7943","95762","sa","tamworth airport aws"
"7944","95764","sa","riverview observatory"
"7945","95765","sa","homebush"
"7946","95768","sa","maryville"
"7947","95770","sa","norah head lighthouse"
"7948","95771","sa","cessnock airport aws"
"7949","95773","sa","armidale airport aws"
"7950","95774","sa","mangrove mountain aws bloodtree road"
"7951","95807","sa","cygnet river kingstone aerodrome aws"
"7952","95812","sa","murray bridge"
"7953","95814","sa","meningie"
"7954","95817","sa","penola"
"7955","95834","sa","horsham composite"
"7956","95842","sa","donald"
"7957","95853","sa","castlemaine"
"7958","95855","sa","weeaproinah"
"7959","95871","sa","lemnos"
"7960","95872","sa","fawkner beacon aws"
"7961","95876","sa","tarrawarra"
"7962","95881","sa","wonthaggi composite"
"7963","95884","sa","olsens bridge"
"7964","95896","sa","albury aeroport aws"
"7965","95904","sa","lakes entrance composite"
"7966","95906","sa","adelong"
"7967","95907","sa","khancoban"
"7968","95908","sa","thredbo"
"7969","95909","sa","crackenback"
"7970","95912","sa","charlotte pass kosciusko chalet"
"7971","95913","sa","mount moornapa aws"
"7972","95930","sa","merimbula airport"
"7973","95931","sa","bega aws"
"7974","95935","sa","narooma vrcp"
"7975","95936","sa","green cape light house"
"7976","95950","sa","waratah"
"7977","95951","sa","qeenstown"
"7978","95953","sa","strathgordon"
"7979","95954","sa","rosebery station"
"7980","95955","sa","liawenee"
"7981","95957","sa","wynyard airport aws"
"7982","95960","sa","devonport airport aws"
"7983","95961","sa","low rocky point aws"
"7984","95965","sa","deal island"
"7985","95968","sa","powranna"
"7986","95969","sa","liapootah"
"7987","95970","sa","tarraleah"
"7988","95972","sa","palmerston"
"7989","95973","sa","bridport emma st"
"7990","95974","sa","fingal"
"7991","95975","sa","bull bay"
"7992","95978","sa","flinders island lady barron aerodrome"
"7993","95979","sa","mount wellington"
"7994","95980","sa","swan island"
"7995","95982","sa","storys creek aws"
"7996","95984","sa","orford"
"7997","95989","sa","bicheno"
"7998","96033","sa","belawan"
"7999","96039","sa","tebingtinggi"
"8000","96043","sa","kisaran"
"8001","96045","sa","tapak tuan / teuku alirasian"
"8002","96055","sa","penatang siantar"
"8003","96059","sa","prapat / sibisa motung"
"8004","96065","sa","tarutung"
"8005","96087","sa","batan"
"8006","96145","sa","tarempa"
"8007","96145","ua","tarempa"
"8008","96323","sa","kuala belait"
"8009","96418","sa","sri aman / simanggang"
"8010","96535","sa","paloh"
"8011","96539","sa","long nawan"
"8012","96557","sa","nangapinoh"
"8013","96565","sa","putusibau"
"8014","96577","sa","sangkulirang"
"8015","96597","sa","longiram"
"8016","96639","sa","tanahgrogot"
"8017","96651","sa","sampit / haji hasan"
"8018","96737","sa","serang"
"8019","96741","sa","jakarta / tanjung priok"
"8020","96741","ua","jakarta / tanjung priok"
"8021","96745","sa","jakarta / observatory"
"8022","96751","sa","citeko / puncak"
"8023","96753","sa","bogor / dermaga"
"8024","96755","sa","bogor / atang sanjaya"
"8025","96757","sa","pulau pari"
"8026","96783","sa","bandung"
"8027","96791","sa","jatiwangi"
"8028","96797","sa","tegal"
"8029","96837","sa","semarang"
"8030","96857","sa","pacitan"
"8031","96925","sa","sangkapura bawean island"
"8032","96925","ua","sangkapura bawean island"
"8033","96973","sa","kalianget madura island"
"8034","96987","sa","banyuwangi"
"8035","97004","sa","malanguane"
"8036","97010","sa","ulu siau"
"8037","97016","sa","bitung"
"8038","97026","sa","bolang mongondaw"
"8039","97100","sa","kolonedale"
"8040","97114","sa","soroako / luwu"
"8041","97120","sa","majene"
"8042","97120","ua","majene"
"8043","97126","sa","masamba"
"8044","97142","sa","kolaka / poma"
"8045","97182","sa","ujang pandang"
"8046","97284","sa","ruteng / satartacik"
"8047","97290","sa","endeh"
